Código CNO-11: 1111,"MIEMBROS DEL PODER EJECUTIVO (NACIONAL, AUTONÓMICO Y LOCAL) Y DEL PODER LEGISLATIVO",,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  84: Administración Pública y defensa; Seguridad Social obligatoria",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Presidentes del Gobierno
-  Ministros del gobierno
-  Diputados al Parlamento
Código CNO-11:  7321,HERREROS Y FORJADORES,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,,,X,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,X,,,
Columna cervical,,,X,,,Atención al público,X,,,
Columna dorsolumbar,,,,X,,Toma de decisiones,,X,,
Hombro,,,,X,,Atención/complejidad,,,X,
Codo,,,,X,,Apremio,,X,,
Mano,,,,X,,Dependencia,,X,,
Cadera,,,X,,,Visión,,,,
Rodilla,,,X,,,Agudeza visual,,,X,
Tobillo/pie,,,X,,,Campo visual,,X,,
Manejo de cargas,,,X,,,Audición,,X,,
Trabajo de precisión,,,X,,,Voz,,X,,
Sedestación,X,,,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,,,X,
Estática,,,,X,,Profunda,,,X,
Dinámica,X,,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Inhalación de polvo, humos, gases o vapores
- Exposición al ruido
- Exposición a ambientes térmicos o lumínicos inadecuados
- Exposición a sustancias sensibilizantes
- Exposición a sustancias carcinógenas",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Los relacionados con posturas forzadas, posturas mantenidas, manejo de cargas
- Manejo de maquinaria que origina vibraciones
- Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes
- Manejo de materiales o sustancias inflamables
- Manejo de equipos eléctricos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
-  No constan",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  7322,"TRABAJADORES DE LA FABRICACIÓN DE HERRAMIENTAS, MECÁNICO-AJUSTADORES, MODELISTAS, MATRICEROS Y
AFINES",,,,,,,,,
"GPR:
A; B; C; E; G; J; M","SECTOR DE ACTIVIDAD (CNAE):
?  28: Fabricación de maquinaria y equipo n.c.o.p.",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Matriceros
-  Armeros
-  Cerrajeros
-  Modelistas
-  Herramentistas",,"OCUPACIONES AFINES NO INCLUIDAS:
- 7323: Operadores de máquinas? herramienta",,,,,,,,
"REFERENCIAS:
Cualificación   profesional   (CNCP):   mecanizado   por   arranque   de   viruta:   RD   295/04,   BOE   09/03/04; FME032_2.  Mecanizado  por  abrasión,  electroerosión  y  procedimientos  especiales:  RD  295/04,  BOE 09/03/04; FME033_2. Mecanizado por corte y conformado: RD 295/04, BOE 09/03/04; FME034_2 Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los  herramentistas  y  afines  fabrican  y  reparan  herramientas  a  medidas  y  especiales,  armas  de  uso deportivo, cerraduras, modelos, matrices y otras piezas de motores o máquinas, utilizando herramientas manuales y mecánicas para trabajar el metal con precisión.
Entre sus tareas se incluyen:
-  leer  e  interpretar  los  dibujos  de  taller  y  especificaciones  de  herramientas,  matrices,  prototipos  o modelos; preparar plantillas y croquis y determinar los procesos de trabajo;
-  visualizar y calcular las dimensiones, tamaños, formas y tolerancias de los montajes basándose en las especificaciones;colocar, sujetar y medir los trozos de metal para disponer el mecanizado;
-  ajustar,  manejar  y  mantener  máquinas  herramientas  convencionales  o  de  control  numérico  para cortar, tornear, aplanar, taladrar, perforar, pulir o dar forma de cualquier otro modo a las piezas de trabajo a fin de conseguir las dimensiones y el acabado establecidos así como  ajustar y ensamblar las diferentes piezas para fabricar y reparar mandriles, accesorios y calibradores;
-  reparar y modificar armas de uso deportivo y otras armas ligeras;
-  fabricar, ajustar, montar, reparar e instalar piezas de cerraduras y cerraduras;
-  construir y reparar los patrones en metal que han de servir para la fabricación de moldes de fundición;
-  señalar  en  el  trozo  de  metal  las  líneas  y  puntos  de  referencia  que  deben  servir  de  guía  a  los trabajadores encargados de cortar, tornear, fresar, pulir y trabajar en otras formas el metal;
-  verificar   que   las   dimensiones,   alineaciones   y   tolerancias   de   las   piezas   acabadas   cumplen   las especificaciones,   usando   instrumentos   de   precisión,   y   ensayar   los   productos   terminados   para garantizar su funcionamiento correcto.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  2A01: Hipoacusia o sordera profesional por ruido
-  2B01   y   2B02:   Enfermedades   osteoarticulares   o   angioneuróticas   provocadas   por   las   vibraciones mecánicas
-  2D01   Y   2D02:   Enfermedades   profesionales   relacionadas   con   posturas   forzadas   y   movimientos repetitivos en el trabajo: patología crónica del manguito de los rotadores y Epicondilitis y Epitrocleitis
-  2F02  Y  2F03:  Síndrome  del  túnel  carpiano  por  compresión  del  nervio  mediano  en  la  muñeca  y Síndrome del canal de Guyón por compresión del nervio cubital en la muñeca
-  5A01: Enfermedades de la piel causadas por agentes y sustancias de bajo peso molecular",,,,,,,,,,
Código CNO-11:  7322,"TRABAJADORES DE LA FABRICACIÓN DE HERRAMIENTAS, MECÁNICO-AJUSTADORES, MODELISTAS, MATRICEROS Y AFINES",,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,,,X,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,X,,,
Columna cervical,,,X,,,Atención al público,X,,,
Columna dorsolumbar,,,X,,,Toma de decisiones,,X,,
Hombro,,,X,,,Atención/complejidad,,,X,
Codo,,,X,,,Apremio,,X,,
Mano,,,X,,,Dependencia,,X,,
Cadera,,X,,,,Visión,,,,
Rodilla,,X,,,,Agudeza visual,,,X,
Tobillo/pie,,X,,,,Campo visual,,X,,
Manejo de cargas,,X,,,,Audición,,X,,
Trabajo de precisión,,,X,,,Voz,,X,,
Sedestación,X,,,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,,,X,
Estática,,,X,,,Profunda,,,X,
Dinámica,,X,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Inhalación de polvo, humos, gases o vapores
- Exposición al ruido
- Exposición a ambientes térmicos o lumínicos inadecuados
- Exposición a sustancias sensibilizantes",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Los relacionados con posturas forzadas, posturas mantenidas, manejo de cargas
- Manejo de maquinaria que origina vibraciones
- Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes
- Manejo de materiales o sustancias inflamables
- Manejo de equipos eléctricos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
-  No constan",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  7323,AJUSTADORES Y OPERADORES DE MÁQUINAS-HERRAMIENTA,,,,,,,,,
"GPR:
A; B; C; E; G; H; J; M","SECTOR DE ACTIVIDAD (CNAE):
?  28: Fabricación de maquinaria y equipo n.c.o.p.",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Operadores de mandriladora
-  Reguladores de máquinas herramientas
-  Operadores de máquinas herramientas
-  Operadores?regulador de máquinas herramientas
-  Torneros de piezas de metal
-  Operadores de máquinas de fabricación de remaches",,"OCUPACIONES AFINES NO INCLUIDAS:
- No constan",,,,,,,,
"REFERENCIAS:
Cualificación   profesional   (CNCP):   mecanizado   por   arranque   de   viruta:   RD   295/04,   BOE   09/03/04; FME032_2.Mecanizado   por   abrasión,   electroerosión   y   procedimientos   especiales:   RD   295/04,   BOE 09/03/04; FME033_2.  Mecanizado por corte y conformado: RD 295/04, BOE 09/03/04; FME034_2 Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los   ajustadores   y   operadores   de   máquinas?herramienta   regulan   y   manejan   distintas   máquinas herramientas que trabajan con precisión.
Entre sus tareas se incluyen:
-  regular  una  o  diversas  clases  de  máquinas  herramientas  para  la  fabricación  de  piezas  de  metal  en series estandarizadas;
-  regular  y  manejar  un  tipo  determinado  de  máquina  herramienta  (por  ejemplo,  torno  automático, fresadora, cepilladora, mandriladora, taladradora o rectificadora), inclusive con control numérico;
-  ejecutar tareas similares para mecanizar materias plásticas y otros sucedáneos del metal;
-  observar  el  funcionamiento  de  las  máquinas  para  descubrir  defectos  en  las  piezas  de  trabajo  o disfunciones de las propias máquinas, regulándolas en lo que sea necesario;
-  inspeccionar las piezas de trabajo para descubrir defectos y medirlas para determinar la precisión de las máquinas en las que se han mecanizado, usando reglas, plantillas u otros instrumentos de medida;
-  cambiar los accesorios de las máquinas que se hayan desgastado, como las herramientas y escobillas, usando herramientas manuales.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  2B01,   2B02:   enfermedades   osteoarticulares   o   angioneuróticas   provocadas   por   las   vibraciones mecánicas
-  2G01: Lesiones del menisco por mecanismos de arrancamiento y compresión asociadas
-  Grupo  6:  Enfermedades  profesionales  por  agentes  carcinógenos  ?  por  hidrocarburos  aromáticos policíclicos: 6J01: lesiones premalignas de piel; 6J02: carcinoma celulas escamosas",,,,,,,,,,
Código CNO-11:  7323,AJUSTADORES Y OPERADORES DE MÁQUINAS-HERRAMIENTA,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,,,X,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,X,,,
Columna cervical,,,X,,,Atención al público,X,,,
Columna dorsolumbar,,,X,,,Toma de decisiones,,X,,
Hombro,,,X,,,Atención/complejidad,,,X,
Codo,,,X,,,Apremio,,,X,
Mano,,,X,,,Dependencia,,,X,
Cadera,,X,,,,Visión,,,,
Rodilla,,X,,,,Agudeza visual,,,X,
Tobillo/pie,,X,,,,Campo visual,,X,,
Manejo de cargas,,X,,,,Audición,,X,,
Trabajo de precisión,,,X,,,Voz,,X,,
Sedestación,X,,,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,,,X,
Estática,,,X,,,Profunda,,,X,
Dinámica,,X,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Inhalación de polvo, humos, gases o vapores
- Exposición al ruido
- Exposición a ambientes térmicos o lumínicos inadecuados
- Exposición a sustancias sensibilizantes",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Los relacionados con posturas forzadas, posturas mantenidas, manejo de cargas
- Manejo de maquinaria que origina vibraciones
- Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes
- Manejo de materiales o sustancias inflamables
- Manejo de equipos eléctricos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
-  No constan",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  7324,PULIDORES DE METALES Y AFILADORES DE HERRAMIENTAS,,,,,,,,,
"GPR:
B; C; E; G; J; M","SECTOR DE ACTIVIDAD (CNAE):
?  33: Reparación e instalación de maquinaria y equipo",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Bruñidores de metales
-  Afiladores de herramientas
-  Pulidores de metales
-  Afiladores de cuchillería",,"OCUPACIONES AFINES NO INCLUIDAS:
- 8122: Operadores de máquinas bruñidoras de metales
- 8122: Operadores de máquinas pulidoras de metales",,,,,,,,
"REFERENCIAS:
Cualificación profesional (CNCP): no existe
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los  pulidores  de  metales  y  afiladores  de  herramientas  pulen  y  bruñen  superficies  de  metal  y  afilan herramientas.
Entre sus tareas se incluyen:
-  manejar máquinas fijas o portátiles para pulir y bruñir metales;
-  afilar herramientas e instrumentos cortantes con muela o con máquina amoladora;
-  reparar, triscar y afilar sierras y los dientes metálicos de los cilindros de las cardas;
-  reavivar las muelas de acuerdo con las especificaciones;
-  supervisar el funcionamiento de las máquinas para determinar si se necesitan ajustes y pararlas si se producen problemas;
-  inspeccionar,  palpar  y  medir  las  piezas  de  trabajo  para  garantizar  que  sus  superficies  y  dimensiones cumplen las especificaciones;
-  seleccionar  las  muelas  y  montarlas  en  las  máquinas,  de  acuerdo  con  las  especificaciones,  usando herramientas manuales y aplicando los conocimientos sobre abrasivos y procedimientos de amolado.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  2A01: Hipoacusia o sordera profesional por ruido
-  2B01   y   2B02:   Enfermedades   osteoarticulares   o   angioneuróticas   provocadas   por   las   vibraciones mecánicas
-  2D01   Y   2D02:   Enfermedades   profesionales   relacionadas   con   posturas   forzadas   y   movimientos repetitivos en el trabajo: patología crónica del manguito de los rotadores y Epicondilitis y Epitrocleitis
-  2F02  Y  2F03:  Síndrome  del  túnel  carpiano  por  compresión  del  nervio  mediano  en  la  muñeca  y Síndrome del canal de Guyón por compresión del nervio cubital en la muñeca
-  5A01: Enfermedades de la piel causadas por agentes y sustancias de bajo peso molecular",,,,,,,,,,
Código CNO-11:  7324,PULIDORES DE METALES Y AFILADORES DE HERRAMIENTAS,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,,X,,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,X,,,
Columna cervical,,,X,,,Atención al público,X,,,
Columna dorsolumbar,,,X,,,Toma de decisiones,,X,,
Hombro,,,X,,,Atención/complejidad,,,X,
Codo,,,X,,,Apremio,,X,,
Mano,,,X,,,Dependencia,,X,,
Cadera,,X,,,,Visión,,,,
Rodilla,,X,,,,Agudeza visual,,,X,
Tobillo/pie,,X,,,,Campo visual,,X,,
Manejo de cargas,,X,,,,Audición,,X,,
Trabajo de precisión,,,X,,,Voz,,X,,
Sedestación,X,,,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,,,X,
Estática,,,X,,,Profunda,,,X,
Dinámica,,X,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Inhalación de polvo, humos, gases o vapores
- Exposición al ruido
- Exposición a ambientes térmicos o lumínicos inadecuados
- Exposición a sustancias sensibilizantes",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Los relacionados con posturas forzadas, posturas mantenidas, manejo de cargas
- Manejo de maquinaria que origina vibraciones
- Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes
- Manejo de materiales o sustancias inflamables
- Manejo de equipos eléctricos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
-  No constan",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  7401,MECÁNICOS Y AJUSTADORES DE VEHÍCULOS DE MOTOR,,,,,,,,,
"GPR:
A; B; C; D; E; G; J; M","SECTOR DE ACTIVIDAD (CNAE):
- 45: Venta y reparación de vehículos de motor y motocicletas",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Mecánicos ajustadores de sistemas de frenado de automóviles
-  Mecánicos de motores diesel (transporte por carretera)
-  Ajustadores de motores (vehículos de motor)
-  Mecánicos de motocicletas
-  Mecánicos reparadores de vehículos de motor",,"OCUPACIONES AFINES NO INCLUIDAS:
- 7405: Reparadores de bicicletas
- 8201: Ensambladores de motores de vehículos",,,,,,,,
"REFERENCIAS:
Cualificación profesional (CNCP): mantenimiento de sistemas de transmisión de fuerza y trenes de rodaje de vehículos automóviles: RD295/04, BOE 09/03/04; TMV047_2. Mantenimiento del motor y sus sistemas auxiliares: RD 295/04, BOE 09/03/04; TMV048_2. Mantenimiento de los sistemas eléctricos y electrónicos de vehículos: RD 1228/06, BOE 03/01/07; TMV197_2
Permisos administrativos: se puede exigir permiso de conducir",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los mecánicos y ajustadores de vehículos de motor ajustan, instalan, mantienen y reparan motores y la parte mecánica y equipos afines de motocicletas, automóviles de turismo, furgonetas y otros vehículos de motor.
Entre sus tareas se incluyen:
-  descubrir y diagnosticar averías en los motores y piezas;
-  ajustar, examinar, probar y mantener los motores de vehículos y motocicletas;
-  sustituir el motor o partes de éste;
-  instalar, examinar, ajustar, desmontar, reconstruir y sustituir las piezas mecánicas defectuosas de los vehículos de motor;
-  montar y ajustar el motor, los frenos, la dirección y otras partes mecánicas de vehículos de motor;
-  instalar, ajustar, mantener y reparar los componentes de mecatrónica de los vehículos de motor;
-  prestar servicios de mantenimiento programado, como los de cambio de aceite,
-  lubricación y puesta a punto, para conseguir un mejor funcionamiento de los vehículos y garantizar el cumplimiento de la normativa sobre contaminación;
-  volver a montar los motores y piezas una vez reparados.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  2D02   y   2D03:   Enfermedades   profesionales   relacionadas   con   posturas   forzadas   y   movimientos repetitivos en el trabajo: Epicondilitis y Epitrocleitis y Tendinitis De Quervain, dedo en resorte
-  Grupo  6:  Enfermedades  profesionales  por  agentes  carcinógenos;     por  amianto:  6A01:  Neoplasia maligna   de   bronquio   y   pulmón;   6A02   a   6A05:   Mesoteliomas;      por   hidrocarburos   aromáticos policíclicos: 6J01: lesiones premalignas de piel; 6J02: carcinoma células escamosas",,,,,,,,,,
Código CNO-11:  7401,MECÁNICOS Y AJUSTADORES DE VEHÍCULOS DE MOTOR,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,,,X,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,X,,
Columna cervical,,,X,,,Atención al público,,X,,
Columna dorsolumbar,,,X,,,Toma de decisiones,,X,,
Hombro,,,X,,,Atención/complejidad,,,X,
Codo,,,X,,,Apremio,,X,,
Mano,,,X,,,Dependencia,,X,,
Cadera,,,X,,,Visión,,,,
Rodilla,,,X,,,Agudeza visual,,,X,
Tobillo/pie,,,X,,,Campo visual,,X,,
Manejo de cargas,,X,,,,Audición,,X,,
Trabajo de precisión,,,X,,,Voz,,X,,
Sedestación,X,,,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,,,X,
Estática,,,X,,,Profunda,,,X,
Dinámica,,X,,,,,,,,
Marcha por terreno irregular,,X,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Inhalación de polvo, humos, gases o vapores
- Exposición al ruido
- Exposición a sustancias sensibilizantes",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Los relacionados con posturas forzadas, posturas mantenidas, manejo de cargas
- Manejo de vehículos
- Manejo de maquinaria que origina vibraciones
- Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes
- Manejo de materiales o sustancias inflamables
- Manejo de equipos eléctricos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
?  Trabajo nocturno
?  Trabajo a turnos
?  Trabajos en intemperie",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  7402,MECÁNICOS Y AJUSTADORES DE MOTORES DE AVIÓN,,,,,,,,,
"GPR:
A; B; C; D; E; G; J; M","SECTOR DE ACTIVIDAD (CNAE):
?  33.16: Reparación y mantenimiento aeronáutico y espacial",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Mecánicos de motores de avión
-  Técnicos de mantenimiento de aviones
-  Supervisores de  mantenimiento de aviones
-  Mecánicos de aviación
-  Mecánicos de helicópteros
-  Mecánicos de motores a reacción
-  Mecánicos de componentes de motores de reacción",,"OCUPACIONES AFINES NO INCLUIDAS:
- 7531: Técnicos de mantenimiento de aeronaves (aviónica)
- 8201: Ensambladores de motores de avión",,,,,,,,
"REFERENCIAS:
Cualificación profesional (CNCP): no existe
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los mecánicos y ajustadores de motores de avión ajustan, mantienen, reparan y revisan motores de avión y conjuntos como fuselajes y sistemas hidráulicos y neumáticos.
Entre sus tareas se incluyen:
-  ajustar, examinar, probar y mantener motores de avión;
-  sustituir el motor o partes de éste;
-  examinar e inspeccionar fuselajes y componentes de los aviones, como trenes de aterrizaje, sistemas hidráulicos y dispositivos antihielo, para descubrir desgastes, grietas fugas u otros problemas;
-  mantener, reparar, revisar, modificar y probar fuselajes y sistemas mecánicos e hidráulicos de aviones;
-  leer  e  interpretar  los  manuales,  boletines  de  servicio  y  otras  especificaciones  para  determinar  la viabilidad  y  el  método  adecuado  para  la  reparación  o  sustitución  de  los  componentes  averiados  o dañados;
-  mantener, reparar y reacondicionar estructuras, componentes funcionales y partes como las alas y el fuselaje, las unidades hidráulicas, sistemas de oxígeno, sistemas de combustible, sistemas eléctricos y juntas de aviones;
-  inspeccionar  los  trabajos  terminados  para  certificar  que  el  mantenimiento  cumple  las  normas  y  el avión está listo para funcionamiento;
-  mantener  diarios  de  reparaciones  y  documentar  todas  las  tareas  de  mantenimiento  preventivo  y correctivo;
-  instalar y probar componentes, conjuntos y sistemas eléctricos y electrónicos en aviones;
-  conectar los componentes con conjuntos como los sistemas de radio, instrumentos,
-  magnetos, inversores y sistemas de reabastecimiento de combustible en vuelo.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  2D02   y   2D03:   Enfermedades   profesionales   relacionadas   con   posturas   forzadas   y   movimientos repetitivos en el trabajo: Epicondilitis y Epitrocleitis y Tendinitis De Quervain, dedo en resorte
-  Grupo  6:  Enfermedades  profesionales  por  agentes  carcinógenos;     por  amianto:  6A01:  Neoplasia maligna   de   bronquio   y   pulmón;   6A02   a   6A05:   Mesoteliomas;      por   hidrocarburos   aromáticos policíclicos: 6J01: lesiones premalignas de piel; 6J02: carcinoma células escamosas",,,,,,,,,,
Código CNO-11:  7402,MECÁNICOS Y AJUSTADORES DE MOTORES DE AVIÓN,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,,,X,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,X,,
Columna cervical,,,X,,,Atención al público,X,,,
Columna dorsolumbar,,,X,,,Toma de decisiones,,X,,
Hombro,,,X,,,Atención/complejidad,,,X,
Codo,,,X,,,Apremio,,X,,
Mano,,,X,,,Dependencia,,X,,
Cadera,,,X,,,Visión,,,,
Rodilla,,,X,,,Agudeza visual,,,X,
Tobillo/pie,,,X,,,Campo visual,,X,,
Manejo de cargas,,X,,,,Audición,,X,,
Trabajo de precisión,,,X,,,Voz,,X,,
Sedestación,X,,,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,,,X,
Estática,,,X,,,Profunda,,,X,
Dinámica,,X,,,,,,,,
Marcha por terreno irregular,,X,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Inhalación de polvo, humos, gases o vapores
- Exposición al ruido
- Exposición a sustancias sensibilizantes
- Exposición a radiaciones no ionizantes
- Exposición a ambientes térmicos o lumínicos inadecuados",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Los relacionados con posturas forzadas, posturas mantenidas, manejo de cargas
- Manejo de maquinaria que origina vibraciones
- Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes
- Manejo de materiales o sustancias inflamables
- Manejo de equipos eléctricos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
?  Trabajo nocturno
?  Trabajo a turnos
?  Trabajos en intemperie",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  7403,MECÁNICOS Y AJUSTADORES DE MAQUINARIA AGRÍCOLA E INDUSTRIAL,,,,,,,,,
"GPR:
A; B; C; D; E; G; J; M","SECTOR DE ACTIVIDAD (CNAE):
- 33: Reparación e instalación de maquinaria y equipo",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Mecánicos/reparadores de máquinas de construcción
-  Reparadores de maquinaria de construcción
-  Reparadores de maquinaria agrícola
-  Mecánicos de máquinas de minería
-  Reparadores de máquinas de minería
-  Mecánicos de máquinas fijas
-  Reparadores de máquinas fijas",,"OCUPACIONES AFINES NO INCLUIDAS:
- 7401: Mecánicos vehículos de motor
- 7404: Mecánicos de maquinaria ferroviaria
- 7404: Mecánicos navales
- 7521: Mecánicos electricistas
- 8201: Ensambladores  maquinaria. mecánica
- 7250: Mecánicos de equipos de aire acondicionado",,,,,,,,
"REFERENCIAS:
Cualificación  profesional  (CNCP):  mantenimiento  y  montaje  mecánico  de  equipo  industrial:  RD  295/04, BOE 20/02/04; IMA041_2. Mantenimiento de sistemas de rodaje y transmisión de maquinaria agrícola, de industrias  extractivas  y  de  edificación  y  obra  civil,  sus  equipos  y  aperos:  RD  815/07,  BOE  02/07/07; TMV265_2.  Mantenimiento  del  motor  y  de  los  sistemas  eléctricos,  de  seguridad  y  confortabilidad  de maquinaria  agrícola,  de  industrias  extractivas  y  de  edificación  y  obra  civil:  RD  815/07,  BOE  02/07/07; TMV266_2
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los mecánicos y ajustadores de maquinaria agrícola e industrial ajustan, instalan, revisan, acondicionan y reparan  motores,  maquinaria  agrícola  e  industrial  y  otros  equipos  mecánicos,  excepto  motores  de automóviles y aviones, motores eléctricos, maquinaria naval y ferroviaria.
Entre sus tareas se incluyen:
-  ajustar, instalar, revisar, acondicionar y reparar motores y máquinas agrícolas e industriales y engrasar y aceitar motores fijos y maquinaria agrícola e industrial;
-  revisar y probar maquinaria y equipos mecánicos nuevos, agrícola e industrial, para cerciorarse de que cumplen las normas y prescripciones;
-  desmontar maquinaria y equipos, agrícolas e industriales, para retirar piezas o hacer reparaciones;
-  examinar sus piezas para descubrir defectos como fugas y desgaste excesivo;
-  manejar la maquinaria y equipos reparados para verificar que las reparaciones han sido adecuadas",,,,,,,,,,
